Feature Number,gini,fisher,f_ratio,pearson,spearman,p_value,F1 Score Decision Tree,F1 Score Neural Network,F1 Score Random Forest,F1 Score SVM,F1 Score Logistic Regression,F1 Score XGBoost
1793,0.4346844339889005,0.049730016608250834,0.024489906664871688,-0.1546107781682617,-0.08709817670934557,8.984184247425129e-07,0.6815238095238095,0.5830205278592375,0.7539193023011453,0.6138519146531016,0.7237463330457291,0.7999650052019295
1794,0.41062108678029013,0.04865235120725486,0.02397223156048083,0.15300658614309642,0.08410469658637205,1.1674033442566786e-06,0.6957388079787076,0.5830205278592375,0.7627521929824561,0.6138519146531016,0.699234702812511,0.7896828530069746
1795,0.4347604541449028,0.05011541999663728,0.02467757986973881,0.1551877959433397,0.08848152737223484,8.17113787273502e-07,0.69,0.38301886792452833,0.7624975994878908,0.6138519146531016,0.7032439299830604,0.8031228340392761
1796,0.4347604541449028,0.04938043278615404,0.02432192730145231,-0.15409222881688522,-0.08553340300870033,9.78075286382011e-07,0.6872114102905891,0.5830205278592375,0.7714267834793492,0.6138519146531016,0.7061201501877347,0.8012129430468531
1797,0.43514554890490775,0.050314672348586,0.024764589985404484,0.15545457069051516,0.08907115224494175,7.819615329038736e-07,0.7042605176527438,0.5830205278592375,0.7557132616487455,0.6138519146531016,0.6952357113057989,0.8089633504513413
1798,0.41062108678029013,0.053000860464579365,0.026060188422253005,0.15936840161668597,0.09890579274996333,4.0673582733151547e-07,0.7237307152875175,0.4175637563756376,0.782311222361285,0.6138519146531016,0.7061201501877347,0.7927608779360802
1799,0.43530662802137077,0.04826180730152617,0.02380896795253457,0.15249676453075656,0.08109609787691888,1.268020335411304e-06,0.7014285714285714,0.6363445718920171,0.7714267834793492,0.6138519146531016,0.7061201501877347,0.7927608779360802
1800,0.43677929271073973,0.04832489388633213,0.023831866861886073,-0.1525684101620905,-0.08113389434311805,1.2533936292569125e-06,0.7138639551192145,0.5805882352941176,0.7362168266516094,0.6138519146531016,0.7061201501877347,0.7910187349979738
1801,0.41062108678029013,0.0489985716629598,0.024131376446944228,-0.1535016690298116,-0.0848228294441561,1.077064435366395e-06,0.6942354504545318,0.5830205278592375,0.7539193023011453,0.6138519146531016,0.7061201501877347,0.7883107396893242
1802,0.4347604541449028,0.050596654114092386,0.02490820070381036,0.15589371960133663,0.08953982842581133,7.272417199717374e-07,0.69,0.5830205278592375,0.7557132616487455,0.6138519146531016,0.7061201501877347,0.7883107396893242
1803,0.4348332476087154,0.04955717517913259,0.024415104424564328,0.1543800625470732,0.08557875876813932,9.330577544295896e-07,0.7286231180184557,0.5830205278592375,0.7757931420965991,0.6138519146531016,0.7170045890696705,0.78970680034049
1804,0.43677929271073973,0.049534889772936845,0.02440247305606261,0.1543411238968772,0.08629689162592337,9.390291722528409e-07,0.6957388079787076,0.24130979528714847,0.7539193023011453,0.6138519146531016,0.7142348955392435,0.7912681912681913
1805,0.43677929271073973,0.049346723590732715,0.0243176541766528,0.15407906652039,0.08548048821246322,9.80183022575415e-07,0.6957388079787076,0.6334037032668947,0.7605423445974133,0.6138519146531016,0.7061201501877347,0.8023844469797417
1806,0.43655105995138754,0.04816042017546583,0.023766669961799186,0.15236452848743698,0.0814589439524308,1.2954484272512697e-06,0.6957388079787076,0.5830205278592375,0.7605423445974133,0.6138519146531016,0.7129128559102675,0.7808245269490945
1807,0.43514554890490775,0.05038231651048205,0.024800740869116333,-0.1555653007730784,-0.08897288143282393,7.678021187886457e-07,0.7042605176527438,0.5830205278592375,0.7539193023011453,0.6138519146531016,0.7129128559102675,0.8147488584474886
1808,0.4346844339889005,0.049996972145863794,0.024621760548193473,0.15501643657609068,0.08760464935641432,8.404897147115636e-07,0.69,0.5830205278592375,0.7648562221988722,0.6138519146531016,0.699234702812511,0.7986370450703326
1809,0.4356177575187156,0.049739729851514536,0.02449851912426298,0.15463727740082872,0.08756685289021517,8.945199513291568e-07,0.6957388079787076,0.5830205278592375,0.7605423445974133,0.6138519146531016,0.7088322368421052,0.8089633504513413
1810,0.4473812347526822,0.04557072934858318,0.02250441293083135,-0.14835471638682995,-0.07393744717879787,2.4576054816499494e-06,0.6884191355026712,0.5830205278592375,0.7624975994878908,0.6138519146531016,0.7032439299830604,0.8147488584474886
1811,0.41062108678029013,0.04888884700876349,0.024091326478752756,-0.15337727908789062,-0.08436171255652634,1.0991086582429954e-06,0.6942354504545318,0.3585757575757576,0.7691772991732162,0.6138519146531016,0.7061201501877347,0.7910187349979738
1812,0.4348332476087154,0.04973033876570037,0.024493706907866748,-0.15462245707528405,-0.08656902618255734,8.966982562697671e-07,0.6957388079787076,0.3017856058305497,0.7691897233201581,0.6138519146531016,0.7129128559102675,0.7941653982749872
