gine,Árvore de decisão,Rede Neural,Random Forest,SVM,Logistic Regression,XGBoost
0.36320341746165924,0.7142857142857143,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.6428571428571429
0.3348979591836735,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.7142857142857143
0.24895941727367327,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.7142857142857143,0.5,0.5714285714285714
0.24895941727367327,0.5,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.35714285714285715
0.4462809917355372,0.5,0.35714285714285715,0.7857142857142857,0.6428571428571429,0.6428571428571429,0.5714285714285714
0.29597846981930026,0.5714285714285714,0.42857142857142855,0.6428571428571429,0.7142857142857143,0.6428571428571429,0.6428571428571429
0.37065351851743283,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.5714285714285714
0.4022145328719723,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.5714285714285714
0.4440816326530612,0.6428571428571429,0.35714285714285715,0.35714285714285715,0.7142857142857143,0.6428571428571429,0.42857142857142855
0.24895941727367327,0.5,0.2857142857142857,0.5,0.6428571428571429,0.6428571428571429,0.7142857142857143
0.3877777777777778,0.5,0.35714285714285715,0.21428571428571427,0.7142857142857143,0.6428571428571429,0.42857142857142855
0.4347387732632432,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.7142857142857143,0.6428571428571429,0.7857142857142857
0.4071301020408163,0.35714285714285715,0.42857142857142855,0.42857142857142855,0.6428571428571429,0.6428571428571429,0.5
0.4424248866213152,0.6428571428571429,0.35714285714285715,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.5714285714285714
0.24943310657596374,0.5,0.35714285714285715,0.21428571428571427,0.7142857142857143,0.5,0.35714285714285715
0.24895941727367327,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.6428571428571429,0.6428571428571429,0.42857142857142855
0.37065351851743283,0.42857142857142855,0.2857142857142857,0.5,0.7142857142857143,0.5,0.5
0.42091583735166377,0.5714285714285714,0.2857142857142857,0.6428571428571429,0.7142857142857143,0.6428571428571429,0.7142857142857143
0.40251100697348674,0.5,0.35714285714285715,0.42857142857142855,0.7142857142857143,0.6428571428571429,0.5714285714285714
0.36320341746165924,0.42857142857142855,0.35714285714285715,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.6428571428571429
0.3348979591836735,0.6428571428571429,0.35714285714285715,0.5,0.7142857142857143,0.6428571428571429,0.5714285714285714
0.4214968100085172,0.42857142857142855,0.35714285714285715,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.7142857142857143
0.24832034399355013,0.5714285714285714,0.35714285714285715,0.35714285714285715,0.6428571428571429,0.6428571428571429,0.7142857142857143
0.24648089629416836,0.5,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.5714285714285714
0.3877777777777778,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.7142857142857143
0.42091583735166377,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.6428571428571429,0.6428571428571429
0.45079922550737744,0.5714285714285714,0.2857142857142857,0.5,0.7142857142857143,0.6428571428571429,0.5714285714285714
0.24943310657596374,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.6428571428571429,0.35714285714285715
0.4683159722222222,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.42857142857142855
0.4347387732632432,0.6428571428571429,0.2857142857142857,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6428571428571429
0.4507683609696551,0.6428571428571429,0.2857142857142857,0.5,0.6428571428571429,0.7142857142857143,0.5714285714285714
0.3732638888888889,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.5
0.47085048010973934,0.6428571428571429,0.35714285714285715,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.5
0.24832034399355013,0.5714285714285714,0.21428571428571427,0.5714285714285714,0.7142857142857143,0.5,0.7142857142857143
0.46981930026912727,0.5,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.6428571428571429,0.42857142857142855
0.46987654320987654,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.35714285714285715
0.2475,0.5714285714285714,0.2857142857142857,0.35714285714285715,0.7142857142857143,0.6428571428571429,0.5714285714285714
