F1 Decision Tree,F1 Neural Network,F1 Random Forest,F1 SVM,F1 Logistic Regression,F1 XGBoost
0.7087559616625102,0.7842242503259453,0.8586296249097319,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7526018435920309,0.8232870311371651,0.8232870311371651,0.6329170383586084,0.820186875271621,0.7909882147170283
0.7683544235838572,0.7842242503259453,0.7842242503259453,0.6329170383586084,0.820186875271621,0.842160031533307
0.7683544235838572,0.8039922045709561,0.8232870311371651,0.6329170383586084,0.839629985558055,0.842160031533307
0.7683544235838572,0.5665859564164649,0.839629985558055,0.6329170383586084,0.7879444373645978,0.8039922045709561
0.7683544235838572,0.7790093192767159,0.820186875271621,0.6329170383586084,0.820186875271621,0.842160031533307
0.7683544235838572,0.7430419268510259,0.839629985558055,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7683544235838572,0.746357941102067,0.839629985558055,0.6329170383586084,0.8070844829851532,0.8622779005977237
0.7683544235838572,0.8232870311371651,0.8586296249097319,0.6329170383586084,0.820186875271621,0.8258235122641903
0.7122990004345936,0.6093519441674975,0.839629985558055,0.6329170383586084,0.7879444373645978,0.7683544235838572
0.7482616253802694,0.8232870311371651,0.842160031533307,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7057245311250419,0.76392762640349,0.820186875271621,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.6667822887925371,0.7879444373645978,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8039922045709561
0.7369333858888452,0.7909882147170283,0.8039922045709561,0.6329170383586084,0.820186875271621,0.8039922045709561
0.7122990004345936,0.7430419268510259,0.842160031533307,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7482616253802694,0.7611581920903956,0.8002464531106454,0.6329170383586084,0.820186875271621,0.842160031533307
0.7369333858888452,0.7632573543736607,0.8586296249097319,0.6329170383586084,0.820186875271621,0.8442071047132574
0.6970788616096595,0.76392762640349,0.820186875271621,0.6329170383586084,0.820186875271621,0.8788277481103113
0.7482616253802694,0.7842242503259453,0.839629985558055,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7369333858888452,0.8095864613162036,0.8258235122641903,0.6329170383586084,0.7879444373645978,0.8606588098113521
0.7683544235838572,0.8278473757471547,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7683544235838572,0.7720089344369991,0.8586296249097319,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7720089344369991,0.7772839706830962,0.8039922045709561,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7057245311250419,0.6992329245326352,0.839629985558055,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.717259249819464,0.7260017183472623,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8070844829851532
0.7245558011954475,0.6299013407538578,0.8039922045709561,0.6329170383586084,0.820186875271621,0.8070844829851532
0.7087559616625102,0.7586343405552445,0.839629985558055,0.6329170383586084,0.820186875271621,0.8232870311371651
0.717259249819464,0.7215011621791282,0.839629985558055,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7683544235838572,0.5212683206419388,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8070844829851532
0.7526018435920309,0.8039922045709561,0.842160031533307,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7018578373406911,0.7430419268510259,0.8606588098113521,0.6329170383586084,0.820186875271621,0.842160031533307
0.7213176196227044,0.8311998735727548,0.8606588098113521,0.6329170383586084,0.820186875271621,0.7879444373645978
0.7526018435920309,0.8070844829851532,0.820186875271621,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7720089344369991,0.8232870311371651,0.839629985558055,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7087559616625102,0.8039922045709561,0.8232870311371651,0.6329170383586084,0.7879444373645978,0.8258235122641903
0.7683544235838572,0.7842242503259453,0.842160031533307,0.6329170383586084,0.8070844829851532,0.8606588098113521
0.7403451745220958,0.8039922045709561,0.842160031533307,0.6329170383586084,0.8070844829851532,0.842160031533307
0.6970788616096595,0.7632573543736607,0.8586296249097319,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7683544235838572,0.7430419268510259,0.839629985558055,0.6329170383586084,0.820186875271621,0.8606588098113521
0.7369333858888452,0.7430419268510259,0.820186875271621,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7683544235838572,0.7952784503631962,0.8039922045709561,0.6329170383586084,0.7879444373645978,0.8232870311371651
0.7018578373406911,0.7772839706830962,0.842160031533307,0.6329170383586084,0.7879444373645978,0.8606588098113521
0.7683544235838572,0.7842242503259453,0.839629985558055,0.6329170383586084,0.7879444373645978,0.8258235122641903
0.7526018435920309,0.7934168508965855,0.8232870311371651,0.6329170383586084,0.820186875271621,0.8232870311371651
0.7683544235838572,0.7276087996963345,0.842160031533307,0.6329170383586084,0.7879444373645978,0.842160031533307
0.7683544235838572,0.8478147646612401,0.8586296249097319,0.6329170383586084,0.7879444373645978,0.8606588098113521
