F1 Decision Tree,F1 Neural Network,F1 Random Forest,F1 SVM,F1 Logistic Regression,F1 XGBoost
0.802047496254188,0.8865829661040436,0.8664423550089527,0.8033843913889673,0.8729036724275057,0.861906461852298
0.7980600672882121,0.8722255377978907,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8487772881387249
0.8303264253607324,0.8647956318305037,0.895410631858551,0.8033843913889673,0.8729036724275057,0.8578199052132701
0.8249016629082205,0.8809538464243948,0.877131546612714,0.8033843913889673,0.8729036724275057,0.8578199052132701
0.822096251944575,0.8640974265324642,0.8855220185791023,0.8033843913889673,0.8777571891814845,0.8582287076300545
0.8078618788907254,0.8640974265324642,0.8767772511848341,0.8033843913889673,0.8729036724275057,0.8714301541383465
0.7980600672882121,0.8737127712379422,0.8904775387104432,0.7989837990571634,0.8729036724275057,0.8672985781990521
0.8078618788907254,0.874120071014607,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8627607628199567
0.8217358660696593,0.896310593276003,0.8859025074820558,0.8033843913889673,0.8683538960415987,0.8759821867940275
0.8224193570165135,0.8602288300119911,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8805431151004477
0.8213374303421695,0.874023037876963,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.845352243985218,0.8680316641694586,0.8718428745147152,0.8033843913889673,0.8729036724275057,0.8672985781990521
0.8442631020942001,0.8689130277486343,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.8672985781990521
0.8217358660696593,0.8691511051700624,0.89082911532735,0.8033843913889673,0.8729036724275057,0.8718428745147152
0.8114738059563695,0.8554711926464006,0.895410631858551,0.8033843913889673,0.8683538960415987,0.8714301541383465
0.8258309585117671,0.8552521518532045,0.9054858050867032,0.7989837990571634,0.8729036724275057,0.8722255377978907
0.8168451773079134,0.8763943831055604,0.8900996658924119,0.8033843913889673,0.8683538960415987,0.8816903127758249
0.8114738059563695,0.8421785132506366,0.89082911532735,0.8033843913889673,0.8729036724275057,0.8528566337020804
0.8311181889080983,0.8640974265324642,0.8763943831055604,0.8033843913889673,0.8729036724275057,0.861906461852298
0.8109716101734061,0.8871604823213703,0.8718428745147152,0.8033843913889673,0.8729036724275057,0.8582287076300545
0.8119341372022839,0.8676801271213843,0.8851137099798834,0.8033843913889673,0.8729036724275057,0.8763943831055604
0.8401440166219413,0.8859025074820558,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8573781343525696
0.8258309585117671,0.8718428745147152,0.8672985781990521,0.8033843913889673,0.8683538960415987,0.843363513295763
0.8164164157286192,0.8729036724275057,0.8763943831055604,0.8033843913889673,0.8729036724275057,0.8763943831055604
0.8123535432312203,0.8556611894694024,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8573781343525696
0.8154368879302867,0.8780298031002933,0.895410631858551,0.8033843913889673,0.8732005073670168,0.8582287076300545
0.8114738059563695,0.8627607628199567,0.895410631858551,0.8033843913889673,0.8729036724275057,0.866886258729065
0.806508702601885,0.8683538960415987,0.89082911532735,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8266070614379716,0.8683538960415987,0.8759821867940275,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8070018729454715,0.9003222357336674,0.895410631858551,0.8033843913889673,0.8777571891814845,0.8672985781990521
0.7980600672882121,0.8600309683246727,0.8813359949210325,0.8033843913889673,0.8729036724275057,0.8767772511848341
0.8303264253607324,0.8725789017134364,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8573781343525696
