F1 Decision Tree,F1 Neural Network,F1 Random Forest,F1 SVM,F1 Logistic Regression,F1 XGBoost
0.8269397235482914,0.8689130277486343,0.8911550877537587,0.7989837990571634,0.8777571891814845,0.8586053544672771
0.8015201906820765,0.8691511051700624,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8159473024749637,0.8825930623768675,0.895410631858551,0.8033843913889673,0.8729036724275057,0.8528566337020804
0.8172344701643485,0.9011473007769489,0.89082911532735,0.8033843913889673,0.8686474802618542,0.8578199052132701
0.8154368879302867,0.8782763829094461,0.8805431151004477,0.8033843913889673,0.8683538960415987,0.8623497541083979
0.8317657066472234,0.8589506029017129,0.89082911532735,0.8033843913889673,0.8729036724275057,0.8676801271213843
0.8029712203927815,0.8718428745147152,0.8900996658924119,0.8033843913889673,0.8729036724275057,0.8759821867940275
0.8104265402843602,0.8914561014595941,0.9049187562350465,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8204230296647358,0.8878438044314823,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.8582287076300545
0.8070018729454715,0.8868842835738217,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.866886258729065
0.820900115658551,0.851367353686763,0.8904775387104432,0.8033843913889673,0.8683538960415987,0.8672985781990521
0.8537017019672789,0.8780298031002933,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.8528566337020804
0.8213374303421695,0.8528566337020804,0.8865829661040436,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8070018729454715,0.869362237103028,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8578199052132701
0.8213374303421695,0.8960343855953733,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.8763943831055604
0.8127328967837633,0.8649733707939572,0.8855220185791023,0.8033843913889673,0.8638079523571663,0.861906461852298
0.8428590772802012,0.8680316641694586,0.8813359949210325,0.8033843913889673,0.8729036724275057,0.8338703928894456
0.8401440166219413,0.8957345971563981,0.9098153561399848,0.8033843913889673,0.8777571891814845,0.861906461852298
0.8077946351092337,0.8501863174270106,0.89082911532735,0.8033843913889673,0.8729036724275057,0.8582287076300545
0.802047496254188,0.8506996995463176,0.8809538464243948,0.7989837990571634,0.8729036724275057,0.8478700099760742
0.8114738059563695,0.8600309683246727,0.8859025074820558,0.8033843913889673,0.8732005073670168,0.8627607628199567
0.8204230296647358,0.8828426090797105,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8168451773079134,0.8595496725878224,0.8813359949210325,0.8033843913889673,0.8729036724275057,0.8523827695662496
0.8238116927081044,0.8686474802618542,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8718428745147152
0.8217358660696593,0.8732005073670168,0.8805431151004477,0.8033843913889673,0.8683538960415987,0.8759821867940275
0.8168451773079134,0.8537017019672789,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8578199052132701
0.7940061864621396,0.8640974265324642,0.8809538464243948,0.8033843913889673,0.8777571891814845,0.8573781343525696
0.7881727873791762,0.9000012309964917,0.8859025074820558,0.8033843913889673,0.8729036724275057,0.8672985781990521
0.8025308440623979,0.8739292935495651,0.9003222357336674,0.8033843913889673,0.8729036724275057,0.8532959878420228
0.8288537612230835,0.8645907227013848,0.895410631858551,0.8033843913889673,0.8729036724275057,0.8478700099760742
0.8266070614379716,0.8732005073670168,0.8759821867940275,0.8033843913889673,0.8729036724275057,0.8532959878420228
0.8303264253607324,0.8830673807758724,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8767772511848341
0.8307407234820554,0.8586053544672771,0.8759821867940275,0.8033843913889673,0.8729036724275057,0.8672985781990521
0.8164164157286192,0.84159267401359,0.8809538464243948,0.8033843913889673,0.8732005073670168,0.8578199052132701
0.820900115658551,0.8643581617000121,0.9006198627316929,0.8033843913889673,0.8586053544672771,0.8623497541083979
0.8114738059563695,0.899656216684376,0.8950618503641771,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.820900115658551,0.8672985781990521,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8672985781990521
0.8393258686473952,0.89082911532735,0.8862559241706162,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8025308440623979,0.8957345971563981,0.895410631858551,0.8033843913889673,0.8729036724275057,0.8523827695662496
0.8009478672985783,0.8859025074820558,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8578199052132701
0.8104265402843602,0.8911550877537587,0.8904775387104432,0.8033843913889673,0.8683538960415987,0.8763943831055604
0.8114738059563695,0.874120071014607,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8528566337020804
0.8114738059563695,0.8676801271213843,0.89082911532735,0.8033843913889673,0.8729036724275057,0.8582287076300545
0.8258309585117671,0.8904775387104432,0.895410631858551,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8258309585117671,0.8725789017134364,0.8900996658924119,0.8033843913889673,0.8683538960415987,0.861906461852298
0.8544153973473158,0.8777571891814845,0.8859025074820558,0.8033843913889673,0.8777571891814845,0.8767772511848341
0.8537017019672789,0.8643581617000121,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.866886258729065
