Feature Number,gini,fisher,f_ratio,pearson,spearman,p_value,F1 Score Decision Tree,F1 Score Neural Network,F1 Score Random Forest,F1 Score SVM,F1 Score Logistic Regression,F1 Score XGBoost
4133,0.46922864417495913,0.0013289316149190406,0.0006323654781169853,0.02513895737613135,0.01664874803523413,0.43704238246245536,0.7852792570578001,0.9102240290245821,0.9083838724168913,0.866838088918381,0.6216124366268044,0.9842887261261805
4134,0.3839007009230874,0.0003944101757970358,0.00017730931379454163,-0.013314548928461487,-0.00843938442567371,0.6806425542200851,0.8306263073704935,0.9204198841698842,0.8970027449662282,0.872843654093654,0.6293154469145518,0.9895833333333334
4135,0.36158247347058536,0.009830094852713564,0.004354735289296757,-0.06584725021734342,-0.04771742171508744,0.0415872562304577,0.8685448016415869,0.909809202059202,0.9021246139989706,0.866838088918381,0.6293154469145518,0.9895457551707553
4136,0.45606554483554684,0.02311591230576718,0.01051921265138082,0.1020280408746448,0.10234339966585325,0.0015665700922901816,0.8468527553948751,0.8996621500862977,0.9191622403678452,0.872843654093654,0.6340185862455977,0.9895457551707553
4137,0.43081919006528685,0.006241741236615112,0.0027707120149142992,-0.052564799456759445,-0.07019600767595142,0.10395745018036098,0.8425764688067838,0.925545388751034,0.8970027449662282,0.872843654093654,0.6243324627413308,0.994782461632168
4138,0.39041630842701947,0.02953578661079394,0.012991203098762352,0.1132457047869629,0.10346177673730063,0.00044498298368503064,0.8347243637666262,0.9361817617866005,0.8970027449662282,0.866838088918381,0.6129737656729618,0.9842887261261805
4139,0.4185139850158612,0.007921447936754722,0.003516833743796249,0.05919889798679958,0.06023372681256217,0.06702395924356033,0.8475119699042407,0.914476702957494,0.9078445612855726,0.866838088918381,0.6293154469145518,1.0
4140,0.3831310898996316,0.05747874256150814,0.025793362014355167,-0.1585711024771922,-0.1524879375785499,8.103435238017206e-07,0.8419189453125,0.9361817617866005,0.8861609286468837,0.8607780789546844,0.6293154469145518,0.994782461632168
4141,0.4412635264467749,0.00203367569562366,0.0009005343622466842,-0.02999526109985426,-0.027213842071885805,0.35372037455569466,0.8215866646476883,0.9262288411458334,0.9027136166687906,0.872843654093654,0.6254584829093178,0.9895457551707553
4142,0.41362520492206145,0.011553455111692887,0.0049616817244857786,-0.07026522983899922,-0.08421141395430241,0.02965497242753905,0.8376501699705319,0.909809202059202,0.9191622403678452,0.878796831232493,0.6254584829093178,0.994782461632168
4143,0.4133414397590695,0.0017873026005759648,0.0007940320214257185,0.028167492587100343,0.029157121380429096,0.3838290664856409,0.8257289975183063,0.9102240290245821,0.8970027449662282,0.8607780789546844,0.6254584829093178,0.994782461632168
4144,0.40981682580428336,0.005880226306666394,0.00260241264595294,0.050947596308689676,0.051215324470465354,0.11505506654545058,0.8524576822916666,0.909809202059202,0.9088902549518693,0.866838088918381,0.6205357142857143,0.9842887261261805
4145,0.4516346445690776,0.03766454679633116,0.017629264886583777,0.13162036448249803,0.1225455727224237,4.3825326757414794e-05,0.8425764688067838,0.9207859079628665,0.9032670454545454,0.872843654093654,0.6216124366268044,0.9895833333333334
4146,0.4721924861511837,0.0019509520057680442,0.0008699159877137567,-0.029481488755086376,-0.027443862887999094,0.36202919654782006,0.8376501699705319,0.914476702957494,0.9083838724168913,0.8484861584398934,0.6293154469145518,1.0
4147,0.4093543956469901,0.01728435564126111,0.007644948253731904,-0.08710307242594072,-0.0847428413570469,0.006984426637047694,0.889100271148013,0.9051513671875,0.8905539311241065,0.8607780789546844,0.6293154469145518,0.9842887261261805
4148,0.3893639416471148,0.0026399252270628984,0.0011655476423256027,-0.034120385716070706,-0.04181619801893966,0.291421634304602,0.8329352967602136,0.9204198841698842,0.9140151515151516,0.8422497850775983,0.6293154469145518,0.9895457551707553
4149,0.4668586653670174,0.0018868179638842444,0.0008832687125176405,0.029707118243998756,0.033678220179897154,0.3583653477448605,0.7920725866741426,0.909809202059202,0.9140151515151516,0.8607780789546844,0.6254584829093178,1.0
4150,0.3672079261443626,0.014398154357916422,0.006201272678424674,-0.07850512064086534,-0.07161579133403,0.01508064597834746,0.889100271148013,0.9093649736784725,0.8970027449662282,0.866838088918381,0.6293154469145518,0.9895833333333334
4151,0.4520807305892902,0.011093385541136628,0.0048603302649880996,-0.06954731150844015,-0.08306130987373599,0.0313662546881833,0.828030303030303,0.909809202059202,0.9083838724168913,0.866838088918381,0.6293154469145518,0.994782461632168
4152,0.4728932827577274,0.000879170714194291,0.00040513721217847685,-0.020124002634239375,-0.012318011290480517,0.533863380685689,0.8885878378378379,0.9047272978959024,0.9032670454545454,0.866838088918381,0.6254584829093178,0.9842887261261805
4153,0.3816981680777876,0.0062363116522252664,0.002838674148178123,0.05320364754686195,0.045615507360948784,0.09981474001396919,0.8936362696443342,0.9042726426799007,0.9191622403678452,0.8607780789546844,0.6205357142857143,0.9895457551707553
4154,0.4254881255752794,0.00166503972897453,0.000734953447390999,-0.027099925378270853,-0.02793563152934474,0.40211824211650904,0.8075725816543612,0.9047272978959024,0.8963616588545875,0.872843654093654,0.6293154469145518,0.9895457551707553
4155,0.3741396893305534,0.011712569025030772,0.0052490554529803024,0.07226100966464852,0.05955952786878185,0.025312730397378212,0.8740611750454269,0.925545388751034,0.8963616588545875,0.872843654093654,0.6078869047619048,0.994782461632168
