Feature Number,gini,fisher,f_ratio,pearson,spearman,p_value,F1 Score Decision Tree,F1 Score Neural Network,F1 Score Random Forest,F1 Score SVM,F1 Score Logistic Regression,F1 Score XGBoost
1318,0.1640207608969514,0.9089483993679502,0.09962856344111215,0.3010017221617023,0.3007393861170772,9.012989239126641e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8783587509077705
1319,0.16352738982052473,0.9138007412482775,0.100224695773587,0.30181907638078387,0.30210116061201797,7.770006470517501e-13,0.8957263434955126,0.8761111111111111,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1320,0.16451753982367262,0.9192067313580374,0.10054106457493424,-0.3022516462526992,-0.30201604970608414,7.181769699149318e-13,0.8957263434955126,0.8391651319828115,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1321,0.16352738982052473,0.9145676701456794,0.10012909705711602,-0.3016881656423045,-0.30231393787685246,7.957143903413962e-13,0.9221848110737,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1322,0.1640207608969514,0.9160528303876635,0.10035884065025893,-0.30200256745733944,-0.301675606082349,7.514937618849776e-13,0.8957263434955126,0.8699160289464755,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1323,0.1660285442097893,0.9156996196502042,0.09977242554304369,-0.3011992137619657,-0.30107982974081243,8.695918672402325e-13,0.914685190132692,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1324,0.16352738982052473,0.9142301676433154,0.10015416719642638,0.30172248571557236,0.3022288269709187,7.907660844368337e-13,0.9221848110737,0.8703703703703703,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1325,0.1640207608969514,0.918727129370228,0.10068131409899539,-0.3024430748654626,-0.30235649332981934,6.93558265562499e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1326,0.1640207608969514,0.9148027597527205,0.10020971070279443,-0.30179856881761946,-0.3019734942531173,7.799034908766895e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1327,0.16303740469250688,0.9290459770007911,0.10187849000346763,0.30407065935022803,0.30435659961926365,5.150318593653426e-13,0.914685190132692,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1328,0.1693438820280273,0.9190583937164579,0.10050688371161763,0.3022049979952537,0.3022288269709187,7.243046086031479e-13,0.914685190132692,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1329,0.1640207608969514,0.9160663178558641,0.10040130369403924,-0.30206061144240576,-0.3021862715179518,7.435971320967313e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1330,0.1640207608969514,0.9184977596971138,0.10056591335538498,0.3022856030987062,0.30231393787685246,7.137483969861571e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1331,0.16352738982052473,0.9081723214571426,0.09959927844902264,-0.30096130612847627,-0.3013351624586138,9.079257688437719e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1332,0.16451753982367262,0.9177084641754106,0.10054557432082233,-0.30225777616203775,-0.30235649332981934,7.173755368078262e-13,0.9111388802110452,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8783587509077705
1333,0.1640207608969514,0.9191350854006376,0.10069443839702484,0.3024610190876068,0.30248415968872006,6.912933520729345e-13,0.8957263434955126,0.902731013842125,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1334,0.16451753982367262,0.9198488145692851,0.10075472686292399,-0.30254319467961754,-0.302526715141687,6.810133381366608e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1335,0.16451753982367262,0.9309624087613043,0.10127227261395369,-0.3032479624538852,-0.3029948251243229,5.987791994497268e-13,0.8821869488536156,0.858717253839205,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8667295300958666
1336,0.1640207608969514,0.9229117901277702,0.10094628381580538,0.3028042785814495,0.30227138242388557,6.493353121868439e-13,0.8767674968583331,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1337,0.1620675052178373,0.8909460668977632,0.09789533603424555,-0.2986073270713606,-0.29950527798103715,1.3883442671285705e-12,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1338,0.16111088950983526,0.8783423042283077,0.09725217409760382,-0.29771191283083465,-0.29720728352082454,1.6301114864824605e-12,0.888941275079889,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1339,0.16451753982367262,0.9111007392633621,0.09991535550795581,-0.30139528602257226,-0.30180327244124966,8.391935517271775e-13,0.914685190132692,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1340,0.1640207608969514,0.917845296080999,0.10056536253777967,-0.3022847892425623,-0.3021862715179518,7.138542248794391e-13,0.8957263434955126,0.8832772166105499,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1341,0.1640207608969514,0.9172339699164885,0.1004207077931898,0.30208718364384757,0.30235649332981934,7.400092582947856e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1342,0.16352738982052473,0.9175753387191475,0.10061077902193567,-0.3023467530613275,-0.3019734942531173,7.058406762162933e-13,0.8957263434955126,0.8755944322954633,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1343,0.16352738982052473,0.91520535547525,0.1003814675810669,0.30203352661633776,0.3019734942531173,7.472717443082013e-13,0.8957263434955126,0.8540305010893247,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1344,0.16451753982367262,0.9265876324116251,0.10138255078787922,-0.3033979009577965,-0.3035054905599257,5.8258172434024e-13,0.9111388802110452,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1345,0.1621093927853996,1.0202580740510652,0.1112765001856299,-0.3164394527109249,-0.3161444600910947,5.046098310972344e-14,0.855462962962963,0.8492975734355044,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8540305010893247
1346,0.16352738982052473,0.9185706444040074,0.10082138980478035,0.3026340734631049,0.30248415968872006,6.698187951528534e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1347,0.16303740469250688,0.9185978121088696,0.10084719840552578,0.30266927968207047,0.3030799360302567,6.655306389892368e-13,0.8957263434955126,0.8667295300958666,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8667295300958666
1348,0.1640207608969514,0.9207237302387256,0.10079625722456337,0.3025999271985012,0.302526715141687,6.740036801168042e-13,0.8957263434955126,0.8824396535839322,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1349,0.1640207608969514,0.9150513045084245,0.10016182814576642,-0.30173299755283434,-0.30188838334718354,7.892565107148433e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1350,0.16451753982367262,0.9238520635983928,0.10103119099968111,-0.30291993456794153,-0.3029097142183891,6.357678285773999e-13,0.9111388802110452,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8956675508399647
1351,0.16552140933713677,0.9134668331132225,0.09931674662684406,-0.30057298900026885,-0.3010372742878455,9.740759121448417e-13,0.9074074074074074,0.8540305010893247,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8956675508399647
1352,0.1640207608969514,0.9187508066288181,0.1004171837719054,-0.3020823637892541,-0.3020586051590511,7.406587918347383e-13,0.9221848110737,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8724825621377345
1353,0.16451753982367262,0.9208309179640082,0.10086236367484475,0.3026899789949138,0.3026543815005877,6.630219971607274e-13,0.8957263434955126,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.888941275079889
1354,0.16653917549070246,0.9514340515482962,0.10383248683252545,0.306700887179663,0.3066545940794762,3.171399224321906e-13,0.9074074074074074,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8633585041352032,0.8783587509077705
