F1 Decision Tree,F1 Neural Network,F1 Random Forest,F1 SVM,F1 Logistic Regression,F1 XGBoost
0.8258309585117671,0.8643581617000121,0.9052132701421801,0.8033843913889673,0.8729036724275057,0.8627607628199567
0.8119341372022839,0.8676801271213843,0.89082911532735,0.8033843913889673,0.8729036724275057,0.8573781343525696
0.8114738059563695,0.8554711926464006,0.8855220185791023,0.8033843913889673,0.8729036724275057,0.8767772511848341
0.8266070614379716,0.8862559241706162,0.8809538464243948,0.8033843913889673,0.8683538960415987,0.8573781343525696
0.8070018729454715,0.8718428745147152,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8528566337020804
0.8450228423374652,0.8643581617000121,0.866886258729065,0.8033843913889673,0.8729036724275057,0.8578199052132701
0.802047496254188,0.8695469080111916,0.8904775387104432,0.8033843913889673,0.8638079523571663,0.8718428745147152
0.8204230296647358,0.8823182152106535,0.8950618503641771,0.8033843913889673,0.8729036724275057,0.8518734627245551
0.7935888975543424,0.8816903127758249,0.895410631858551,0.8033843913889673,0.8729036724275057,0.866886258729065
0.8172344701643485,0.8759821867940275,0.8801029950701256,0.8033843913889673,0.8683538960415987,0.8623497541083979
0.827497875094091,0.8598047555393526,0.8957345971563981,0.8033843913889673,0.8729036724275057,0.8631403018403576
0.8249016629082205,0.8777571891814845,0.8809538464243948,0.8033843913889673,0.8729036724275057,0.8623497541083979
0.8213374303421695,0.8558226157807702,0.8900996658924119,0.8033843913889673,0.8729036724275057,0.8763943831055604
0.8033695416229515,0.8828426090797105,0.8763943831055604,0.8033843913889673,0.8540745868612102,0.8573781343525696
0.8204230296647358,0.8664423550089527,0.8805431151004477,0.7989837990571634,0.8680316641694586,0.866886258729065
0.7958979112641762,0.8767772511848341,0.9006198627316929,0.8033843913889673,0.8683538960415987,0.8528566337020804
0.8070018729454715,0.8689130277486343,0.8763943831055604,0.8033843913889673,0.8729036724275057,0.847362691438803
0.8114738059563695,0.8774579738716403,0.8809538464243948,0.7989837990571634,0.8592651574234152,0.8573781343525696
0.8258309585117671,0.8874121259387322,0.8859025074820558,0.7989837990571634,0.8640974265324642,0.8627607628199567
0.7984892876171021,0.8676801271213843,0.8904775387104432,0.8033843913889673,0.8729036724275057,0.8483412322274881
0.8119341372022839,0.904601682149252,0.8855220185791023,0.8033843913889673,0.8732005073670168,0.8623497541083979
